custid,region,townsize,gender,age,agecat,birthmonth,ed,edcat,jobcat,union,employ,empcat,retire,income,lninc,inccat,debtinc,creddebt,lncreddebt,othdebt,lnothdebt,default,jobsat,marital,spoused,spousedcat,reside,pets,pets_cats,pets_dogs,pets_birds,pets_reptiles,pets_small,pets_saltfish,pets_freshfish,homeown,hometype,address,addresscat,cars,carown,cartype,carvalue,carcatvalue,carbought,carbuy,commute,commutecat,commutetime,commutecar,commutemotorcycle,commutecarpool,commutebus,commuterail,commutepublic,commutebike,commutewalk,commutenonmotor,telecommute,reason,polview,polparty,polcontrib,vote,card,cardtype,cardbenefit,cardfee,cardtenure,cardtenurecat,card2,card2type,card2benefit,card2fee,card2tenure,card2tenurecat,carditems,cardspent,card2items,card2spent,active,bfast,tenure,churn,longmon,lnlongmon,longten,lnlongten,tollfree,tollmon,lntollmon,tollten,lntollten,equip,equipmon,lnequipmon,equipten,lnequipten,callcard,cardmon,lncardmon,cardten,lncardten,wireless,wiremon,lnwiremon,wireten,lnwireten,multline,voice,pager,internet,callid,callwait,forward,confer,ebill,owntv,hourstv,ownvcr,owndvd,owncd,ownpda,ownpc,ownipod,owngame,ownfax,news,response_01,response_02,response_03
"6828-JEJYIH-3EI",2,2,1,43,4,"September",8,1,1,1,8,3,0,44.000000,3.784190,2,10.600000,1.944888,0.665204,2.719112,1.000305,0,5,0,-1,-1,1,8,1,0,0,0,0,0,7,1,1,12,3,1,1,1,18.000000,1,0,0,4,3,27,0,1,0,1,0,0,0,1,0,0,9,6,1,0,1,3,3,1,0,7,3,2,2,2,0,6,3,8.000000,247.490000,7.000000,224.590000,1,1,29,0,5.450000,1.695616,154.900000,5.042780,1,20.250000,3.008155,616.250000,6.423653,0,0.000000,,0.000000,,1,40.750000,3.707456,1235.000000,7.118826,0,0.000000,,0.000000,,0,0,0,0,1,1,1,0,0,1,25,1,1,1,0,0,0,0,0,0,0,0,0
"9723-VUGZBJ-ZQA",3,3,0,18,2,"October",13,2,3,0,0,1,0,15.000000,2.708050,1,10.900000,0.516660,-0.660370,1.118340,0.111845,1,4,0,-1,-1,1,0,0,0,0,0,0,0,0,0,2,0,1,3,0,0,6.100000,1,0,0,1,1,30,1,0,0,0,0,0,0,0,0,0,9,6,0,1,1,2,4,2,0,1,1,3,2,2,0,1,1,7.000000,56.320000,4.000000,61.340000,1,1,2,1,4.050000,1.398717,7.200000,1.974081,0,0.000000,,0.000000,,0,0.000000,,0.000000,,0,0.000000,,0.000000,,0,0.000000,,0.000000,,0,0,0,0,0,0,0,0,0,1,24,0,1,0,0,0,1,1,0,0,0,0,0
"8520-MLQCDY-K1Y",2,2,0,28,3,"July",16,3,1,0,0,1,0,17.000000,2.833213,1,2.200000,0.129778,-2.041930,0.244222,-1.409678,0,4,0,-1,-1,2,0,0,0,0,0,0,0,0,0,2,3,2,1,0,1,7.900000,1,0,1,3,2,27,0,0,1,0,0,0,0,1,0,0,4,1,1,1,1,3,2,4,0,10,3,1,3,1,0,6,3,7.000000,152.470000,3.000000,60.340000,0,3,17,0,6.950000,1.938742,121.900000,4.803201,0,0.000000,,0.000000,,0,0.000000,,0.000000,,1,15.750000,2.756840,215.000000,5.370638,0,0.000000,,0.000000,,1,0,0,0,1,0,1,0,0,1,12,1,1,1,0,0,0,1,0,0,0,0,0
"6088-TDDVGT-XO0",4,1,0,70,6,"July",16,3,5,0,33,5,1,59.000000,4.077537,3,2.100000,0.056994,-2.864809,1.182006,0.167213,0,2,0,-1,-1,1,10,2,1,0,2,0,0,5,0,2,27,5,2,1,0,20.100000,2,0,1,3,2,22,1,0,1,0,0,0,0,0,0,1,9,2,0,0,0,2,3,3,0,29,5,1,2,1,0,24,5,14.000000,881.750000,4.000000,184.480000,1,1,60,0,9.700000,2.272126,555.200000,6.319328,1,51.250000,3.936716,3190.500000,8.067933,0,0.000000,,0.000000,,1,47.000000,3.850148,2685.000000,7.895436,0,0.000000,,0.000000,,0,0,1,2,1,1,1,1,0,1,23,1,1,1,0,1,0,0,1,1,0,0,1
"8775-VURAWW-OS0",4,2,0,43,4,"November",14,2,3,0,6,3,0,57.000000,4.043051,3,14.300000,4.442295,1.491171,3.708705,1.310683,1,2,0,-1,-1,1,0,0,0,0,0,0,0,0,0,2,8,3,3,1,1,25.600000,2,0,1,1,1,18,1,0,0,0,0,0,0,1,0,0,2,6,0,1,1,3,3,1,0,12,4,1,2,3,0,8,3,9.000000,725.350000,6.000000,485.780000,0,1,27,0,4.600000,1.526056,102.300000,4.627910,1,22.000000,3.091042,575.900000,6.355934,1,26.500000,3.277145,690.400000,6.537271,0,0.000000,,0.000000,,0,0.000000,,0.000000,,0,0,0,0,0,1,1,1,1,1,18,1,1,1,1,0,0,1,0,0,0,0,0
"9852-FJWQJI-KV7",4,3,0,56,5,"June",12,2,2,1,4,2,0,29.000000,3.367296,2,7.200000,0.780912,-0.247293,1.307088,0.267802,0,4,0,-1,-1,3,2,1,1,0,0,0,0,0,1,1,10,3,1,1,1,11.600000,1,0,0,4,3,25,0,0,0,1,0,0,0,0,0,0,9,4,0,0,1,2,2,2,0,5,2,5,1,4,1,4,2,8.000000,268.870000,8.000000,245.920000,1,3,14,0,5.950000,1.783391,86.250000,4.457250,1,17.000000,2.833213,227.500000,5.427150,0,0.000000,,0.000000,,1,10.500000,2.351375,115.000000,4.744932,0,0.000000,,0.000000,,0,0,0,0,0,1,1,0,0,1,16,1,1,1,0,0,0,1,0,0,0,0,0
"5645-BCARMI-G7Z",3,4,0,66,6,"June",16,3,6,1,18,5,1,12.000000,2.484907,1,12.700000,1.127760,0.120233,0.396240,-0.925735,0,3,0,-1,-1,1,11,0,0,0,0,0,0,11,0,2,30,5,2,0,1,5.800000,1,0,1,1,1,31,1,1,1,0,0,0,0,0,0,0,2,6,0,0,1,2,1,3,0,17,5,5,4,2,0,13,4,12.000000,221.890000,0.000000,0.000000,0,2,25,0,8.800000,2.174752,217.200000,5.380819,1,18.750000,2.931194,477.900000,6.169402,0,0.000000,,0.000000,,0,0.000000,,0.000000,,0,0.000000,,0.000000,,1,1,0,0,1,1,1,1,0,1,25,1,0,1,0,0,0,1,0,1,0,1,0
"7414-PZJWWB-D1D",2,1,0,73,6,"November",18,4,5,0,25,5,1,9.000000,2.197225,1,19.700000,0.684378,-0.379245,1.088622,0.084913,0,3,0,-1,-1,1,6,2,0,0,0,0,0,4,0,2,24,4,4,0,0,5.100000,1,1,0,1,1,21,1,0,0,0,0,0,0,0,0,0,1,4,0,0,0,4,4,4,0,25,5,1,2,3,0,23,5,10.000000,125.700000,3.000000,55.170000,1,2,50,0,14.600000,2.681022,766.050000,6.641247,0,0.000000,,0.000000,,1,22.650000,3.120160,1144.750000,7.042942,1,41.250000,3.719651,2070.000000,7.635304,0,0.000000,,0.000000,,1,0,0,3,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0
"2578-QQXNBH-3G2",2,2,0,26,3,"March",13,2,5,1,6,3,0,85.000000,4.442651,4,8.200000,2.669510,0.981895,4.300490,1.458729,1,2,1,14,2,4,6,0,1,0,0,0,0,5,1,3,4,2,2,1,1,35.700000,2,0,0,1,1,17,1,0,0,0,1,0,0,1,0,0,9,5,0,0,1,2,1,3,1,2,2,4,1,3,0,1,1,12.000000,312.370000,4.000000,102.190000,0,3,11,0,5.800000,1.757858,36.050000,3.584907,1,18.000000,2.890372,182.200000,5.205105,0,0.000000,,0.000000,,1,12.250000,2.505526,140.000000,4.941642,0,0.000000,,0.000000,,0,0,0,0,1,1,1,1,0,1,14,1,1,1,0,0,1,0,0,1,1,0,0
"9334-IUMUSE-FAI",1,2,0,54,5,"June",10,1,2,0,3,2,0,25.000000,3.218876,2,6.800000,0.710600,-0.341646,0.989400,-0.010657,0,1,0,-1,-1,2,8,0,0,0,0,0,0,8,1,3,26,5,2,1,0,13.100000,1,1,0,3,2,21,0,1,1,1,0,0,0,0,0,0,2,6,1,0,0,3,3,4,1,2,2,1,2,1,0,3,2,12.000000,554.640000,5.000000,215.620000,1,2,15,0,3.900000,1.360977,50.850000,3.928880,0,0.000000,,0.000000,,0,0.000000,,0.000000,,1,26.250000,3.267666,410.000000,6.016157,0,0.000000,,0.000000,,0,0,0,0,0,0,0,0,1,1,18,1,1,0,0,0,0,0,0,0,0,0,0
"1866-UGNVHM-6F1",4,1,1,39,4,"January",12,2,6,0,12,4,0,48.000000,3.871201,2,18.500000,1.403040,0.338641,7.476960,2.011826,1,1,1,14,2,3,3,1,2,0,0,0,0,0,1,1,8,3,2,1,0,21.800000,2,0,1,1,1,29,1,0,0,1,1,0,0,0,0,0,9,6,0,0,0,3,4,1,0,21,5,2,4,3,0,21,5,8.000000,162.640000,8.000000,192.120000,1,2,70,0,25.200000,3.226844,1735.750000,7.459195,0,0.000000,,0.000000,,0,0.000000,,0.000000,,1,16.250000,2.788093,1100.000000,7.003065,0,0.000000,,0.000000,,0,0,0,0,0,1,1,1,0,1,27,1,1,1,0,0,0,0,0,0,0,0,0
"6170-RWXBEX-2CR",3,3,0,24,2,"April",18,4,2,0,0,1,0,29.000000,3.367296,2,7.200000,0.457272,-0.782477,1.630728,0.489027,0,1,1,18,4,4,0,0,0,0,0,0,0,0,0,2,2,1,2,0,0,12.000000,1,0,0,7,4,29,0,0,1,0,0,0,1,0,0,0,9,4,1,0,1,4,4,2,1,6,3,1,1,3,0,2,2,11.000000,392.960000,5.000000,103.920000,0,1,9,1,9.050000,2.202765,72.700000,4.286341,0,0.000000,,0.000000,,0,0.000000,,0.000000,,0,0.000000,,0.000000,,0,0.000000,,0.000000,,0,0,0,0,0,0,0,0,0,1,17,1,1,1,0,1,1,0,0,0,0,0,0
"2447-WXAAQB-6K7",4,3,1,26,3,"August",17,4,2,0,0,1,0,64.000000,4.158883,3,3.700000,1.091648,0.087688,1.276352,0.244006,0,1,1,14,2,5,7,1,2,0,0,0,0,4,1,3,2,1,2,1,0,25.100000,2,1,0,1,1,19,1,0,1,0,0,0,0,1,0,0,9,4,0,0,1,2,2,4,0,8,3,3,1,1,0,8,3,7.000000,236.000000,2.000000,51.990000,1,3,34,1,9.750000,2.277267,303.650000,5.715876,0,0.000000,,0.000000,,0,0.000000,,0.000000,,1,10.250000,2.327278,355.000000,5.872118,0,0.000000,,0.000000,,0,0,0,0,0,0,0,0,0,1,17,1,1,1,0,0,0,0,0,0,0,1,0
"2583-FMHHBW-E5N",2,1,1,19,2,"August",14,2,6,0,0,1,0,13.000000,2.564949,1,12.400000,0.357864,-1.027602,1.254136,0.226447,0,2,0,-1,-1,2,7,0,0,0,0,0,0,7,0,1,0,1,2,1,0,8.400000,1,1,0,1,1,21,1,1,0,0,0,0,0,0,0,0,9,1,1,1,1,2,4,1,0,1,1,3,4,4,0,1,1,10.000000,182.340000,3.000000,84.430000,1,3,2,0,2.300000,0.832909,7.050000,1.953028,1,12.750000,2.545531,26.500000,3.277145,0,0.000000,,0.000000,,1,43.500000,3.772761,35.000000,3.555348,0,0.000000,,0.000000,,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
"5097-JIRHCW-CFG",3,1,0,60,5,"May",12,2,3,0,21,5,0,131.000000,4.875197,5,5.300000,3.145179,1.145871,3.797821,1.334427,0,1,1,13,2,3,7,0,0,0,0,0,0,7,1,1,32,5,2,1,0,63.100000,3,1,0,1,1,16,1,0,1,0,1,0,0,0,0,0,9,5,0,1,1,4,4,2,0,22,5,1,3,3,0,23,5,6.000000,350.110000,6.000000,287.220000,1,3,51,0,12.050000,2.489065,589.050000,6.378511,1,41.250000,3.719651,2165.700000,7.680499,0,0.000000,,0.000000,,1,10.750000,2.374906,565.000000,6.336826,0,0.000000,,0.000000,,0,0,0,0,1,1,0,1,0,1,21,1,1,1,0,0,0,0,0,1,0,0,0
"2979-LZXION-EKF",3,1,0,24,2,"January",16,3,2,0,0,1,0,10.000000,2.302585,1,6.100000,0.319030,-1.142470,0.290970,-1.234535,1,1,0,-1,-1,1,8,0,3,0,0,0,0,5,1,1,5,2,1,1,0,5.500000,1,0,1,1,1,14,1,0,0,0,0,0,0,0,0,0,9,5,0,1,0,2,1,3,0,4,2,3,1,2,1,2,2,11.000000,163.030000,1.000000,13.370000,1,1,8,0,3.300000,1.193922,26.750000,3.286534,0,0.000000,,0.000000,,0,0.000000,,0.000000,,0,0.000000,,0.000000,,0,0.000000,,0.000000,,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"5802-HZRLCD-BHF",3,3,1,31,3,"January",11,1,4,0,6,3,0,27.000000,3.295837,2,0.600000,0.070146,-2.657176,0.091854,-2.387555,0,4,1,13,2,2,7,0,0,2,0,0,0,5,0,2,10,3,2,0,0,12.400000,1,0,0,1,1,18,1,0,1,1,1,0,0,1,0,0,9,6,1,1,1,2,2,2,0,13,4,3,1,3,0,13,4,12.000000,381.060000,7.000000,240.720000,1,3,63,0,25.050000,3.220874,1667.050000,7.418811,0,0.000000,,0.000000,,0,0.000000,,0.000000,,1,18.500000,2.917771,1090.000000,6.993933,0,0.000000,,0.000000,,0,0,0,0,1,1,0,1,0,1,29,1,1,1,0,1,0,0,0,1,0,0,0
"7444-WJWKGZ-67A",1,1,1,61,5,"July",14,2,3,0,11,4,1,11.000000,2.397895,1,41.700000,1.366926,0.312564,3.220074,1.169404,0,5,0,-1,-1,1,8,0,0,0,0,0,0,8,0,2,20,4,2,0,1,5.100000,1,0,0,1,1,23,1,0,0,0,0,0,0,0,0,0,9,7,1,0,0,1,3,1,0,11,4,3,4,4,0,9,3,12.000000,176.390000,1.000000,14.180000,0,2,37,1,5.350000,1.677097,179.500000,5.190175,0,0.000000,,0.000000,,1,32.350000,3.476614,1135.850000,7.035137,1,13.000000,2.564949,480.000000,6.173786,0,0.000000,,0.000000,,1,0,0,4,0,0,0,0,1,1,19,0,0,0,0,1,1,1,0,0,0,0,0
"2688-GYVWQM-JSK",4,2,0,24,2,"February",18,4,5,0,0,1,0,51.000000,3.931826,3,6.400000,1.132608,0.124523,2.131392,0.756775,1,1,0,-1,-1,1,11,2,1,0,0,0,0,8,1,1,3,2,0,-1,-1,-1.000000,-1,-1,1,4,3,27,0,0,0,1,0,0,0,1,0,0,9,4,0,0,1,3,4,3,0,6,3,1,1,2,0,6,3,9.000000,420.170000,5.000000,385.530000,1,1,35,1,7.800000,2.054124,200.100000,5.298817,1,23.750000,3.167583,840.850000,6.734413,1,60.950000,4.110054,2148.600000,7.672572,1,11.750000,2.463853,425.000000,6.052089,1,62.350000,4.132764,2127.950000,7.662914,1,1,1,2,1,1,1,1,1,1,14,1,1,1,1,1,1,1,1,1,0,0,1
"4435-FBUZVB-AES",3,1,1,66,6,"November",17,4,1,0,12,4,0,57.000000,4.043051,3,12.800000,3.224832,1.170881,4.071168,1.403930,0,4,0,-1,-1,1,2,2,0,0,0,0,0,0,0,2,13,3,1,0,0,31.800000,2,0,0,4,3,22,0,0,0,1,0,0,0,0,0,0,9,2,1,0,1,1,3,3,0,17,5,4,2,1,0,13,4,10.000000,404.020000,3.000000,77.920000,1,2,49,1,4.200000,1.435085,215.200000,5.371568,0,0.000000,,0.000000,,0,0.000000,,0.000000,,0,0.000000,,0.000000,,0,0.000000,,0.000000,,0,0,0,0,1,0,0,0,0,1,23,1,1,1,0,1,0,0,0,0,0,1,0
"9819-KBLSEK-N7M",3,3,0,50,5,"February",12,2,3,0,13,4,0,54.000000,3.988984,3,9.000000,0.855360,-0.156233,4.004640,1.387454,0,4,0,-1,-1,1,5,0,0,0,0,0,0,5,0,2,14,3,1,1,0,28.500000,2,0,0,4,3,35,0,0,0,1,0,0,0,0,0,0,9,4,0,0,0,2,3,3,0,22,5,5,3,3,0,12,4,14.000000,517.630000,5.000000,170.340000,0,3,34,0,9.600000,2.261763,276.600000,5.622572,0,0.000000,,0.000000,,0,0.000000,,0.000000,,1,21.000000,3.044522,730.000000,6.593045,0,0.000000,,0.000000,,0,0,0,0,0,0,0,0,0,1,17,1,1,1,0,0,0,0,0,0,0,0,1
"7451-DHDPCJ-ZXU",2,4,1,64,5,"September",16,3,4,0,22,5,0,98.000000,4.584967,4,13.100000,5.302094,1.668102,7.535906,2.019679,0,1,1,13,2,2,0,0,0,0,0,0,0,0,1,1,29,5,3,1,1,47.200000,3,0,1,1,1,26,1,0,1,0,1,0,0,1,0,1,9,5,0,0,1,4,3,4,0,25,5,3,2,1,0,21,5,9.000000,374.460000,9.000000,401.960000,0,3,60,0,18.200000,2.901422,1079.100000,6.983883,0,0.000000,,0.000000,,1,32.950000,3.494991,1973.100000,7.587361,1,13.750000,2.621039,835.000000,6.727432,0,0.000000,,0.000000,,1,0,0,1,1,1,0,0,1,1,24,1,1,1,0,1,1,1,0,0,0,0,0
"6973-VFXJPS-W71",3,5,1,46,4,"July",18,4,2,0,2,2,0,28.000000,3.332205,2,20.700000,1.101240,0.096437,4.694760,1.546447,1,1,0,-1,-1,3,10,2,1,0,0,0,0,7,1,1,15,3,1,0,0,13.700000,1,0,1,5,3,22,0,0,0,1,1,0,0,1,0,0,9,3,0,1,1,4,1,1,0,27,5,2,1,3,0,18,5,8.000000,98.870000,2.000000,45.660000,1,1,50,0,9.150000,2.213754,464.700000,6.141392,0,0.000000,,0.000000,,1,35.200000,3.561046,1814.650000,7.503648,1,14.250000,2.656757,610.000000,6.413459,1,25.250000,3.228826,1199.200000,7.089410,0,0,0,4,0,0,1,1,1,1,28,1,1,1,0,1,1,1,0,0,0,0,0
"0286-ZUKLWW-UD1",2,5,1,29,3,"October",19,4,1,0,1,1,0,69.000000,4.234107,3,5.900000,1.237584,0.213161,2.833416,1.041483,1,2,1,14,2,5,0,0,0,0,0,0,0,0,1,2,8,3,1,1,0,37.200000,2,1,0,10,5,39,1,1,0,1,0,1,0,0,0,1,1,4,1,0,1,3,4,3,1,11,4,2,1,1,0,6,3,21.000000,813.300000,8.000000,243.630000,1,3,21,0,6.300000,1.840550,149.600000,5.007965,1,15.500000,2.740840,354.700000,5.871272,0,0.000000,,0.000000,,0,0.000000,,0.000000,,0,0.000000,,0.000000,,1,0,1,1,1,1,1,0,1,1,21,1,1,1,0,1,1,1,0,0,0,0,0
"9082-FIBGZG-W7E",4,2,0,69,6,"March",9,1,1,1,30,5,0,149.000000,5.003946,5,0.700000,0.162708,-1.815798,0.880292,-0.127502,0,3,1,9,1,2,2,0,2,0,0,0,0,0,1,1,38,5,1,0,1,78.400000,3,0,0,1,1,24,1,0,0,1,0,0,0,0,0,1,9,4,0,0,1,2,3,2,0,35,5,3,4,4,0,25,5,9.000000,162.490000,0.000000,0.000000,0,2,67,0,27.600000,3.317816,1865.350000,7.531204,1,46.250000,3.834061,3096.750000,8.038108,0,0.000000,,0.000000,,1,12.750000,2.545531,835.000000,6.727432,0,0.000000,,0.000000,,1,1,0,0,1,1,1,1,0,1,15,1,1,1,0,0,0,0,0,1,0,0,1
"2007-BEDDYV-62E",4,2,1,60,5,"April",11,1,1,0,22,5,0,155.000000,5.043425,5,8.700000,2.090175,0.737248,11.394825,2.433159,0,3,1,13,2,4,5,0,3,2,0,0,0,0,1,1,19,4,2,1,1,69.400000,3,0,0,1,1,16,1,0,0,1,0,0,0,1,0,0,9,6,1,1,1,3,2,3,1,29,5,4,2,2,0,28,5,12.000000,886.110000,5.000000,357.360000,1,2,64,0,24.250000,3.188417,1446.350000,7.276798,1,12.250000,2.505526,804.850000,6.690656,0,0.000000,,0.000000,,1,37.000000,3.610918,2535.000000,7.837949,0,0.000000,,0.000000,,1,0,0,0,0,0,0,1,0,1,22,1,1,1,0,0,1,0,0,1,0,0,0
"2076-HXNRRT-59Y",5,2,0,50,5,"November",20,5,2,0,2,2,0,49.000000,3.891820,2,15.600000,1.949220,0.667429,5.694780,1.739550,1,4,0,-1,-1,1,0,0,0,0,0,0,0,0,0,1,13,3,3,1,0,15.800000,1,1,0,1,1,28,1,0,0,1,0,0,0,0,0,0,9,1,1,0,1,4,3,2,0,3,2,3,4,2,1,5,2,7.000000,432.760000,4.000000,142.270000,1,1,21,0,4.350000,1.470176,66.450000,4.196450,1,14.750000,2.691243,316.700000,5.757955,0,0.000000,,0.000000,,0,0.000000,,0.000000,,0,0.000000,,0.000000,,0,1,0,1,1,0,1,0,0,1,20,1,1,1,0,1,1,0,0,0,0,1,0
"4238-LORPCR-80R",4,2,0,73,6,"November",12,2,5,0,26,5,1,17.000000,2.833213,1,13.800000,0.783564,-0.243903,1.562436,0.446246,0,5,0,-1,-1,1,2,2,0,0,0,0,0,0,1,1,25,4,1,1,1,7.900000,1,1,0,4,3,23,0,0,0,1,0,0,0,1,1,1,9,4,0,0,0,4,1,2,0,40,5,3,4,3,1,30,5,7.000000,79.650000,0.000000,0.000000,0,2,72,0,44.200000,3.788725,3073.600000,8.030605,0,0.000000,,0.000000,,0,0.000000,,0.000000,,1,19.500000,2.970414,1340.000000,7.200425,0,0.000000,,0.000000,,1,0,0,0,0,1,1,0,0,1,17,1,1,1,0,0,0,0,0,1,0,0,0
"8724-ZFSGUO-JYL",3,1,0,68,6,"March",12,2,2,0,7,3,0,31.000000,3.433987,2,15.300000,2.086920,0.735689,2.656080,0.976851,0,3,0,-1,-1,1,2,2,0,0,0,0,0,0,0,1,14,3,1,0,0,16.500000,1,1,0,1,1,30,1,0,0,0,0,1,0,0,0,1,9,1,1,1,1,3,4,3,0,14,4,2,1,2,0,13,4,11.000000,290.280000,3.000000,54.750000,0,1,42,1,6.900000,1.931521,276.500000,5.622211,1,17.000000,2.833213,688.550000,6.534588,1,27.700000,3.321432,1138.850000,7.037774,1,32.500000,3.481240,1310.000000,7.177782,0,0.000000,,0.000000,,1,0,0,4,0,0,0,0,1,1,17,1,1,1,0,1,1,1,0,1,0,0,0
"2581-PFMMKD-4C6",3,3,0,57,5,"January",17,4,1,0,9,3,0,39.000000,3.663562,2,20.500000,1.950780,0.668229,6.044220,1.799102,0,3,1,9,1,5,1,0,1,0,0,0,0,0,1,1,25,4,3,1,0,18.900000,1,1,0,1,1,30,1,0,1,1,0,1,0,1,0,0,9,4,0,0,1,4,4,4,0,34,5,2,2,3,0,26,5,9.000000,329.520000,4.000000,114.070000,1,3,63,0,14.100000,2.646175,800.350000,6.685049,0,0.000000,,0.000000,,0,0.000000,,0.000000,,1,4.500000,1.504077,290.000000,5.669881,0,0.000000,,0.000000,,1,0,0,3,0,0,0,0,0,1,23,1,1,1,0,1,0,0,0,1,0,0,1
"6877-RTHCJH-M7A",2,5,0,29,3,"September",19,4,1,0,1,1,0,156.000000,5.049856,5,1.100000,0.120120,-2.119264,1.595880,0.467425,0,3,0,-1,-1,3,5,2,0,0,0,0,0,3,0,2,5,2,1,1,1,68.600000,3,1,0,4,3,31,0,1,0,1,0,0,1,0,0,0,9,5,1,0,1,3,2,2,0,11,4,4,4,1,1,9,3,8.000000,156.240000,6.000000,117.020000,1,1,33,1,10.150000,2.317474,323.950000,5.780589,0,0.000000,,0.000000,,1,35.350000,3.565298,1124.850000,7.025405,0,0.000000,,0.000000,,1,29.500000,3.384390,908.750000,6.812070,1,1,0,4,0,0,0,0,1,1,26,1,1,1,0,1,1,1,0,1,0,0,0
"1191-EGQJHO-ZJQ",5,1,1,63,5,"April",15,3,2,0,9,3,1,17.000000,2.833213,1,6.400000,0.343808,-1.067672,0.744192,-0.295456,0,5,1,11,1,2,9,0,0,0,0,0,0,9,1,3,14,3,3,1,1,7.100000,1,1,0,1,1,22,1,0,0,1,0,0,1,0,0,0,9,3,0,0,0,2,3,3,0,17,5,4,4,2,0,12,4,1.000000,8.650000,0.000000,0.000000,0,2,36,0,12.300000,2.509599,435.150000,6.075691,1,23.000000,3.135494,822.550000,6.712409,0,0.000000,,0.000000,,1,19.500000,2.970414,700.000000,6.551080,0,0.000000,,0.000000,,1,0,0,3,0,0,0,0,0,1,13,0,1,1,0,1,0,0,0,1,0,1,0
"6237-IDDHKI-H17",4,2,0,49,4,"August",17,4,2,0,5,2,0,60.000000,4.094345,3,8.400000,1.204560,0.186114,3.835440,1.344284,1,3,1,19,4,3,0,0,0,0,0,0,0,0,1,1,17,4,1,1,0,36.800000,2,1,0,8,4,26,0,0,1,0,0,0,0,1,0,0,9,4,0,0,0,4,1,1,0,16,5,1,4,2,0,15,4,7.000000,237.520000,6.000000,297.040000,1,1,43,0,18.200000,2.901422,757.300000,6.629759,1,19.500000,2.970414,858.300000,6.754954,0,0.000000,,0.000000,,1,5.750000,1.749200,185.000000,5.220356,0,0.000000,,0.000000,,1,0,0,0,1,0,0,0,0,1,20,1,1,1,0,0,0,0,0,1,0,1,0
"5085-RQHHUP-L2U",2,5,1,51,5,"October",12,2,1,0,8,3,0,122.000000,4.804021,4,13.600000,5.375808,1.681909,11.216192,2.417358,1,5,1,16,3,2,9,1,1,0,0,0,0,7,1,3,22,4,4,1,0,25.700000,2,0,0,1,1,37,1,0,0,1,1,0,0,1,0,0,2,5,0,0,1,3,3,3,1,12,4,4,4,4,0,15,4,6.000000,211.470000,4.000000,181.200000,1,1,45,0,7.800000,2.054124,345.400000,5.844703,1,24.500000,3.198673,1077.300000,6.982213,0,0.000000,,0.000000,,1,21.500000,3.068053,865.000000,6.762730,0,0.000000,,0.000000,,0,0,0,0,1,1,1,1,0,1,20,1,1,1,0,0,1,0,0,0,0,0,0
"2981-FYZXBF-DM9",5,5,0,22,2,"December",17,4,1,0,0,1,0,32.000000,3.465736,2,7.100000,0.215840,-1.533218,2.056160,0.720840,1,1,0,-1,-1,1,0,0,0,0,0,0,0,0,1,1,2,1,1,1,1,14.500000,1,0,1,8,4,30,0,1,1,0,1,0,0,1,0,0,9,6,0,1,0,4,1,1,0,3,2,3,4,3,0,2,2,9.000000,146.920000,6.000000,85.070000,0,3,3,1,3.800000,1.335001,12.200000,2.501436,1,20.750000,3.032546,78.750000,4.366278,1,42.100000,3.740048,85.000000,4.442651,1,14.250000,2.656757,30.000000,3.401197,1,32.550000,3.482777,80.150000,4.383900,0,1,1,4,1,1,1,1,0,1,20,1,0,1,1,1,1,1,0,0,0,0,0
"8446-TMJWQX-AK5",2,2,0,51,5,"November",12,2,1,0,8,3,0,43.000000,3.761200,2,4.100000,0.446039,-0.807349,1.316961,0.275327,0,4,1,15,3,2,0,0,0,0,0,0,0,0,1,1,24,4,4,1,0,18.600000,1,1,0,1,1,27,1,0,0,0,0,0,0,0,0,0,9,4,0,1,0,2,3,4,1,31,5,3,2,2,0,22,5,7.000000,219.650000,4.000000,127.890000,1,1,64,0,34.850000,3.551053,2355.700000,7.764593,1,34.500000,3.540959,2094.650000,7.647142,0,0.000000,,0.000000,,1,19.750000,2.983153,1220.000000,7.106606,0,0.000000,,0.000000,,1,0,0,0,1,1,1,1,0,1,23,1,1,1,0,0,0,0,0,1,0,0,0
"1476-ZJSUZO-GSO",4,4,1,53,5,"September",16,3,3,0,14,4,0,142.000000,4.955827,5,13.600000,3.340976,1.206263,15.971024,2.770776,0,4,0,-1,-1,1,5,0,0,0,0,5,0,0,0,3,20,4,2,1,0,73.200000,3,1,0,10,5,25,1,0,0,0,0,0,0,0,0,1,9,5,0,0,0,2,4,2,0,7,3,3,1,1,0,12,4,12.000000,472.710000,4.000000,148.160000,1,1,29,0,9.450000,2.246015,240.150000,5.481264,1,31.000000,3.433987,853.250000,6.749053,1,42.700000,3.754199,1213.700000,7.101429,1,23.750000,3.167583,650.000000,6.476972,1,36.250000,3.590439,926.550000,6.831468,0,0,1,1,1,1,1,1,0,1,12,1,1,1,1,1,0,0,1,1,0,0,0
